Exchange Date,Close,Net,%Chg,Open,Low,High,log_return
08-Aug-2018,"2,857.7045",-0.7470,-0.0261%,"2,857.7045","2,857.7045","2,857.7045",-0.000261364
07-Aug-2018,"2,858.4515",+8.0549,+0.2826%,"2,858.4515","2,858.4515","2,858.4515",0.002821902
06-Aug-2018,"2,850.3966",+10.0430,+0.3536%,"2,850.3966","2,850.3966","2,850.3966",0.003529591
03-Aug-2018,"2,840.3536",+13.1353,+0.4646%,"2,840.3536","2,840.3536","2,840.3536",0.004635256
02-Aug-2018,"2,827.2183",+13.8534,+0.4924%,"2,827.2183","2,827.2183","2,827.2183",0.004912055
01-Aug-2018,"2,813.3649",-2.9237,-0.1038%,"2,813.3649","2,813.3649","2,813.3649",-0.001038679
31-Jul-2018,"2,816.2886",+13.6872,+0.4884%,"2,816.2886","2,816.2886","2,816.2886",0.004871862
30-Jul-2018,"2,802.6014",-16.2162,-0.5753%,"2,802.6014","2,802.6014","2,802.6014",-0.005769449
27-Jul-2018,"2,818.8176",-18.6224,-0.6563%,"2,818.8176","2,818.8176","2,818.8176",-0.006584731
26-Jul-2018,"2,837.4400",-8.6270,-0.3031%,"2,837.4400","2,837.4400","2,837.4400",-0.003035804
25-Jul-2018,"2,846.0670",+25.6629,+0.9099%,"2,846.0670","2,846.0670","2,846.0670",0.009057869
24-Jul-2018,"2,820.4041",+13.4212,+0.4781%,"2,820.4041","2,820.4041","2,820.4041",0.004769967
23-Jul-2018,"2,806.9829",+5.1548,+0.1840%,"2,806.9829","2,806.9829","2,806.9829",0.001838108
20-Jul-2018,"2,801.8281",-2.6653,-0.0950%,"2,801.8281","2,801.8281","2,801.8281",-0.00095082
19-Jul-2018,"2,804.4934",-11.1264,-0.3952%,"2,804.4934","2,804.4934","2,804.4934",-0.003959498
18-Jul-2018,"2,815.6198",+6.0682,+0.2160%,"2,815.6198","2,815.6198","2,815.6198",0.002157517
17-Jul-2018,"2,809.5516",+11.1170,+0.3973%,"2,809.5516","2,809.5516","2,809.5516",0.003964708
16-Jul-2018,"2,798.4346",-2.8768,-0.1027%,"2,798.4346","2,798.4346","2,798.4346",-0.001027475
13-Jul-2018,"2,801.3114",+3.0245,+0.1081%,"2,801.3114","2,801.3114","2,801.3114",0.001080256
12-Jul-2018,"2,798.2869",+24.2694,+0.8749%,"2,798.2869","2,798.2869","2,798.2869",0.008710778
11-Jul-2018,"2,774.0175",-19.8217,-0.7095%,"2,774.0175","2,774.0175","2,774.0175",-0.007120077
10-Jul-2018,"2,793.8392",+9.6660,+0.3472%,"2,793.8392","2,793.8392","2,793.8392",0.003465754
09-Jul-2018,"2,784.1732",+24.3513,+0.8824%,"2,784.1732","2,784.1732","2,784.1732",0.008784805
06-Jul-2018,"2,759.8219",+23.2093,+0.8481%,"2,759.8219","2,759.8219","2,759.8219",0.00844527
05-Jul-2018,"2,736.6126",+23.3917,+0.8621%,"2,736.6126","2,736.6126","2,736.6126",0.008584425
03-Jul-2018,"2,713.2209",-13.4929,-0.4948%,"2,713.2209","2,713.2209","2,713.2209",-0.004960695
02-Jul-2018,"2,726.7138",+8.3403,+0.3068%,"2,726.7138","2,726.7138","2,726.7138",0.003063424
29-Jun-2018,"2,718.3735",+2.0636,+0.0760%,"2,718.3735","2,718.3735","2,718.3735",0.000759419
28-Jun-2018,"2,716.3099",+16.6837,+0.6180%,"2,716.3099","2,716.3099","2,716.3099",0.006160986
27-Jun-2018,"2,699.6262",-23.4327,-0.8605%,"2,699.6262","2,699.6262","2,699.6262",-0.008642525
26-Jun-2018,"2,723.0589",+5.9847,+0.2203%,"2,723.0589","2,723.0589","2,723.0589",0.002200204
25-Jun-2018,"2,717.0742",-37.8028,-1.3722%,"2,717.0742","2,717.0742","2,717.0742",-0.013817156
22-Jun-2018,"2,754.8770",+5.1190,+0.1862%,"2,754.8770","2,754.8770","2,754.8770",0.001859888
21-Jun-2018,"2,749.7580",-17.5599,-0.6345%,"2,749.7580","2,749.7580","2,749.7580",-0.006365676
20-Jun-2018,"2,767.3179",+4.7233,+0.1710%,"2,767.3179","2,767.3179","2,767.3179",0.001708273
19-Jun-2018,"2,762.5946",-11.1504,-0.4020%,"2,762.5946","2,762.5946","2,762.5946",-0.004028082
18-Jun-2018,"2,773.7450",-5.9180,-0.2129%,"2,773.7450","2,773.7450","2,773.7450",-0.002131305
15-Jun-2018,"2,779.6630",-2.8264,-0.1016%,"2,779.6630","2,779.6630","2,779.6630",-0.001016297
14-Jun-2018,"2,782.4894",+6.8626,+0.2472%,"2,782.4894","2,782.4894","2,782.4894",0.002469399
13-Jun-2018,"2,775.6268",-11.2257,-0.4028%,"2,775.6268","2,775.6268","2,775.6268",-0.004036227
12-Jun-2018,"2,786.8525",+4.8476,+0.1742%,"2,786.8525","2,786.8525","2,786.8525",0.001740968
11-Jun-2018,"2,782.0049",+2.9763,+0.1071%,"2,782.0049","2,782.0049","2,782.0049",0.001070413
08-Jun-2018,"2,779.0286",+8.6566,+0.3125%,"2,779.0286","2,779.0286","2,779.0286",0.003119835
07-Jun-2018,"2,770.3720",-1.9738,-0.0712%,"2,770.3720","2,770.3720","2,770.3720",-0.000712214
06-Jun-2018,"2,772.3458",+23.5506,+0.8568%,"2,772.3458","2,772.3458","2,772.3458",0.008531114
05-Jun-2018,"2,748.7952",+1.9241,+0.0700%,"2,748.7952","2,748.7952","2,748.7952",0.000700224
04-Jun-2018,"2,746.8711",+12.2522,+0.4480%,"2,746.8711","2,746.8711","2,746.8711",0.004470398
01-Jun-2018,"2,734.6189",+29.3441,+1.0847%,"2,734.6189","2,734.6189","2,734.6189",0.010788588
31-May-2018,"2,705.2748",-18.7351,-0.6878%,"2,705.2748","2,705.2748","2,705.2748",-0.006901526
30-May-2018,"2,724.0099",+34.1527,+1.2697%,"2,724.0099","2,724.0099","2,724.0099",0.012616916
29-May-2018,"2,689.8572",-31.4708,-1.1565%,"2,689.8572","2,689.8572","2,689.8572",-0.01163189
25-May-2018,"2,721.3280",-6.4352,-0.2359%,"2,721.3280","2,721.3280","2,721.3280",-0.002361936
24-May-2018,"2,727.7632",-5.5261,-0.2022%,"2,727.7632","2,727.7632","2,727.7632",-0.002023823
23-May-2018,"2,733.2893",+8.8453,+0.3247%,"2,733.2893","2,733.2893","2,733.2893",0.003241385
22-May-2018,"2,724.4440",-8.5668,-0.3135%,"2,724.4440","2,724.4440","2,724.4440",-0.003139488
21-May-2018,"2,733.0108",+20.0361,+0.7385%,"2,733.0108","2,733.0108","2,733.0108",0.00735815
18-May-2018,"2,712.9747",-7.1525,-0.2629%,"2,712.9747","2,712.9747","2,712.9747",-0.002632936
17-May-2018,"2,720.1272",-2.3351,-0.0858%,"2,720.1272","2,720.1272","2,720.1272",-0.000858084
16-May-2018,"2,722.4623",+11.0168,+0.4063%,"2,722.4623","2,722.4623","2,722.4623",0.004054841
15-May-2018,"2,711.4455",-18.6870,-0.6845%,"2,711.4455","2,711.4455","2,711.4455",-0.006868255
14-May-2018,"2,730.1325",+2.4166,+0.0886%,"2,730.1325","2,730.1325","2,730.1325",0.00088555
11-May-2018,"2,727.7159",+4.6470,+0.1707%,"2,727.7159","2,727.7159","2,727.7159",0.001705076
10-May-2018,"2,723.0689",+25.2774,+0.9370%,"2,723.0689","2,723.0689","2,723.0689",0.009326041
09-May-2018,"2,697.7915",+25.8732,+0.9683%,"2,697.7915","2,697.7915","2,697.7915",0.009636796
08-May-2018,"2,671.9183",-0.7102,-0.0266%,"2,671.9183","2,671.9183","2,671.9183",-0.000265766
07-May-2018,"2,672.6285",+9.2082,+0.3457%,"2,672.6285","2,672.6285","2,672.6285",0.003451321
04-May-2018,"2,663.4203",+33.6947,+1.2813%,"2,663.4203","2,663.4203","2,663.4203",0.012731618
03-May-2018,"2,629.7256",-5.9429,-0.2255%,"2,629.7256","2,629.7256","2,629.7256",-0.002257344
02-May-2018,"2,635.6685",-19.1322,-0.7207%,"2,635.6685","2,635.6685","2,635.6685",-0.007232736
01-May-2018,"2,654.8007",+6.7513,+0.2550%,"2,654.8007","2,654.8007","2,654.8007",0.002546292
30-Apr-2018,"2,648.0494",-21.8569,-0.8186%,"2,648.0494","2,648.0494","2,648.0494",-0.008220085
27-Apr-2018,"2,669.9063",+2.9635,+0.1111%,"2,669.9063","2,669.9063","2,669.9063",0.001110581
26-Apr-2018,"2,666.9428",+27.5478,+1.0437%,"2,666.9428","2,666.9428","2,666.9428",0.010383073
25-Apr-2018,"2,639.3950",+4.8385,+0.1837%,"2,639.3950","2,639.3950","2,639.3950",0.001834868
24-Apr-2018,"2,634.5565",-35.7340,-1.3382%,"2,634.5565","2,634.5565","2,634.5565",-0.013472411
23-Apr-2018,"2,670.2905",+0.1487,+0.0056%,"2,670.2905","2,670.2905","2,670.2905",5.56884E-05
20-Apr-2018,"2,670.1418",-22.9839,-0.8534%,"2,670.1418","2,670.1418","2,670.1418",-0.00857091
19-Apr-2018,"2,693.1257",-15.5133,-0.5727%,"2,693.1257","2,693.1257","2,693.1257",-0.005743805
18-Apr-2018,"2,708.6390",+2.2539,+0.0833%,"2,708.6390","2,708.6390","2,708.6390",0.000832462
17-Apr-2018,"2,706.3851",+28.5455,+1.0660%,"2,706.3851","2,706.3851","2,706.3851",0.010603483
16-Apr-2018,"2,677.8396",+21.5427,+0.8110%,"2,677.8396","2,677.8396","2,677.8396",0.00807734
13-Apr-2018,"2,656.2969",-7.6979,-0.2890%,"2,656.2969","2,656.2969","2,656.2969",-0.002893791
12-Apr-2018,"2,663.9948",+21.8046,+0.8252%,"2,663.9948","2,663.9948","2,663.9948",0.008218606
11-Apr-2018,"2,642.1902",-14.6778,-0.5524%,"2,642.1902","2,642.1902","2,642.1902",-0.005539791
10-Apr-2018,"2,656.8680",+43.7092,+1.6727%,"2,656.8680","2,656.8680","2,656.8680",0.016588228
09-Apr-2018,"2,613.1588",+8.6894,+0.3336%,"2,613.1588","2,613.1588","2,613.1588",0.003330789
06-Apr-2018,"2,604.4694",-58.3668,-2.1919%,"2,604.4694","2,604.4694","2,604.4694",-0.022162826
05-Apr-2018,"2,662.8362",+18.1482,+0.6862%,"2,662.8362","2,662.8362","2,662.8362",0.006838695
04-Apr-2018,"2,644.6880",+30.2423,+1.1567%,"2,644.6880","2,644.6880","2,644.6880",0.011500994
03-Apr-2018,"2,614.4457",+32.5641,+1.2613%,"2,614.4457","2,614.4457","2,614.4457",0.01253367
02-Apr-2018,"2,581.8816",-58.9844,-2.2335%,"2,581.8816","2,581.8816","2,581.8816",-0.022588458
29-Mar-2018,"2,640.8660",+35.8685,+1.3769%,"2,640.8660","2,640.8660","2,640.8660",0.013675178
28-Mar-2018,"2,604.9975",-7.6271,-0.2919%,"2,604.9975","2,604.9975","2,604.9975",-0.002923594
27-Mar-2018,"2,612.6246",-45.9296,-1.7276%,"2,612.6246","2,612.6246","2,612.6246",-0.017427131
26-Mar-2018,"2,658.5542",+70.2914,+2.7158%,"2,658.5542","2,658.5542","2,658.5542",0.026795524
23-Mar-2018,"2,588.2628",-55.4294,-2.0967%,"2,588.2628","2,588.2628","2,588.2628",-0.021189584
22-Mar-2018,"2,643.6922",-68.2359,-2.5161%,"2,643.6922","2,643.6922","2,643.6922",-0.025483357
21-Mar-2018,"2,711.9281",-5.0141,-0.1845%,"2,711.9281","2,711.9281","2,711.9281",-0.001847199
20-Mar-2018,"2,716.9422",+4.0248,+0.1484%,"2,716.9422","2,716.9422","2,716.9422",0.00148247
19-Mar-2018,"2,712.9174",-39.0944,-1.4206%,"2,712.9174","2,712.9174","2,712.9174",-0.014307621
16-Mar-2018,"2,752.0118",+4.6820,+0.1704%,"2,752.0118","2,752.0118","2,752.0118",0.00170275
15-Mar-2018,"2,747.3298",-2.1525,-0.0783%,"2,747.3298","2,747.3298","2,747.3298",-0.000783181
14-Mar-2018,"2,749.4823",-15.8272,-0.5723%,"2,749.4823","2,749.4823","2,749.4823",-0.005739924
13-Mar-2018,"2,765.3095",-17.7098,-0.6364%,"2,765.3095","2,765.3095","2,765.3095",-0.006383854
12-Mar-2018,"2,783.0193",-3.5458,-0.1272%,"2,783.0193","2,783.0193","2,783.0193",-0.001273273
09-Mar-2018,"2,786.5651",+47.5957,+1.7377%,"2,786.5651","2,786.5651","2,786.5651",0.017227972
08-Mar-2018,"2,738.9694",+12.1680,+0.4462%,"2,738.9694","2,738.9694","2,738.9694",0.004452444
07-Mar-2018,"2,726.8014",-1.3206,-0.0484%,"2,726.8014","2,726.8014","2,726.8014",-0.000484186
06-Mar-2018,"2,728.1220",+7.1811,+0.2639%,"2,728.1220","2,728.1220","2,728.1220",0.002635721
05-Mar-2018,"2,720.9409",+29.6881,+1.1031%,"2,720.9409","2,720.9409","2,720.9409",0.01097093
02-Mar-2018,"2,691.2528",+13.5819,+0.5072%,"2,691.2528","2,691.2528","2,691.2528",0.005059461
01-Mar-2018,"2,677.6709",-36.1596,-1.3324%,"2,677.6709","2,677.6709","2,677.6709",-0.013413756
28-Feb-2018,"2,713.8305",-30.4502,-1.1096%,"2,713.8305","2,713.8305","2,713.8305",-0.011157895
27-Feb-2018,"2,744.2807",-35.3153,-1.2705%,"2,744.2807","2,744.2807","2,744.2807",-0.012786593
26-Feb-2018,"2,779.5960",+32.2975,+1.1756%,"2,779.5960","2,779.5960","2,779.5960",0.011687528
23-Feb-2018,"2,747.2985",+43.3372,+1.6027%,"2,747.2985","2,747.2985","2,747.2985",0.015900219
22-Feb-2018,"2,703.9613",+2.6325,+0.0975%,"2,703.9613","2,703.9613","2,703.9613",0.000974046
21-Feb-2018,"2,701.3288",-14.9267,-0.5495%,"2,701.3288","2,701.3288","2,701.3288",-0.005510477
20-Feb-2018,"2,716.2555",-15.9643,-0.5843%,"2,716.2555","2,716.2555","2,716.2555",-0.005860115
16-Feb-2018,"2,732.2198",+1.0157,+0.0372%,"2,732.2198","2,732.2198","2,732.2198",0.000371818
15-Feb-2018,"2,731.2041",+32.5704,+1.2069%,"2,731.2041","2,731.2041","2,731.2041",0.011996966
14-Feb-2018,"2,698.6337",+35.6908,+1.3403%,"2,698.6337","2,698.6337","2,698.6337",0.013313743
13-Feb-2018,"2,662.9429",+6.9454,+0.2615%,"2,662.9429","2,662.9429","2,662.9429",0.002611574
12-Feb-2018,"2,655.9975",+36.4519,+1.3915%,"2,655.9975","2,655.9975","2,655.9975",0.013819423
09-Feb-2018,"2,619.5456",+38.5461,+1.4935%,"2,619.5456","2,619.5456","2,619.5456",0.014824141
08-Feb-2018,"2,580.9995",-100.6606,-3.7537%,"2,580.9995","2,580.9995","2,580.9995",-0.038259316
07-Feb-2018,"2,681.6601",-13.4841,-0.5003%,"2,681.6601","2,681.6601","2,681.6601",-0.005015666
06-Feb-2018,"2,695.1442",+46.2051,+1.7443%,"2,695.1442","2,695.1442","2,695.1442",0.017292489
05-Feb-2018,"2,648.9391",-113.1862,-4.0978%,"2,648.9391","2,648.9391","2,648.9391",-0.041841199
02-Feb-2018,"2,762.1253",-59.8506,-2.1209%,"2,762.1253","2,762.1253","2,762.1253",-0.021436894
01-Feb-2018,"2,821.9759",-1.8340,-0.0649%,"2,821.9759","2,821.9759","2,821.9759",-0.000649688
31-Jan-2018,"2,823.8099",+1.3760,+0.0488%,"2,823.8099","2,823.8099","2,823.8099",0.000487404
30-Jan-2018,"2,822.4339",-31.0945,-1.0897%,"2,822.4339","2,822.4339","2,822.4339",-0.010956666
29-Jan-2018,"2,853.5284",-19.3394,-0.6732%,"2,853.5284","2,853.5284","2,853.5284",-0.006754501
26-Jan-2018,"2,872.8678",+33.6148,+1.1839%,"2,872.8678","2,872.8678","2,872.8678",0.011769775
25-Jan-2018,"2,839.2530",+1.7090,+0.0602%,"2,839.2530","2,839.2530","2,839.2530",0.0006021
24-Jan-2018,"2,837.5440",-1.5864,-0.0559%,"2,837.5440","2,837.5440","2,837.5440",-0.000558919
23-Jan-2018,"2,839.1304",+6.1563,+0.2173%,"2,839.1304","2,839.1304","2,839.1304",0.00217073
22-Jan-2018,"2,832.9741",+22.6714,+0.8067%,"2,832.9741","2,832.9741","2,832.9741",0.008034879
19-Jan-2018,"2,810.3027",+12.2724,+0.4386%,"2,810.3027","2,810.3027","2,810.3027",0.004376495
18-Jan-2018,"2,798.0303",-4.5253,-0.1615%,"2,798.0303","2,798.0303","2,798.0303",-0.00161601
17-Jan-2018,"2,802.5556",+26.1356,+0.9413%,"2,802.5556","2,802.5556","2,802.5556",0.009369387
16-Jan-2018,"2,776.4200",-9.8241,-0.3526%,"2,776.4200","2,776.4200","2,776.4200",-0.00353216
12-Jan-2018,"2,786.2441",+18.6860,+0.6752%,"2,786.2441","2,786.2441","2,786.2441",0.006729109
11-Jan-2018,"2,767.5581",+19.3326,+0.7035%,"2,767.5581","2,767.5581","2,767.5581",0.007009948
10-Jan-2018,"2,748.2255",-3.0597,-0.1112%,"2,748.2255","2,748.2255","2,748.2255",-0.001112717
09-Jan-2018,"2,751.2852",+3.5750,+0.1301%,"2,751.2852","2,751.2852","2,751.2852",0.001300238
08-Jan-2018,"2,747.7102",+4.5624,+0.1663%,"2,747.7102","2,747.7102","2,747.7102",0.001661817
05-Jan-2018,"2,743.1478",+19.1552,+0.7032%,"2,743.1478","2,743.1478","2,743.1478",0.007007421
04-Jan-2018,"2,723.9926",+10.9316,+0.4029%,"2,723.9926","2,723.9926","2,723.9926",0.004021154
03-Jan-2018,"2,713.0610",+17.2512,+0.6399%,"2,713.0610","2,713.0610","2,713.0610",0.006378876
02-Jan-2018,"2,695.8098",+22.1993,+0.8303%,"2,695.8098","2,695.8098","2,695.8098",0.008268835
29-Dec-2017,"2,673.6105",-13.9273,-0.5182%,"2,673.6105","2,673.6105","2,673.6105",-0.005195652
28-Dec-2017,"2,687.5378",+4.9179,+0.1833%,"2,687.5378","2,687.5378","2,687.5378",0.001831567
27-Dec-2017,"2,682.6199",+2.1154,+0.0789%,"2,682.6199","2,682.6199","2,682.6199",0.000788869
26-Dec-2017,"2,680.5045",-2.8328,-0.1056%,"2,680.5045","2,680.5045","2,680.5045",-0.001056258
22-Dec-2017,"2,683.3373",-1.2319,-0.0459%,"2,683.3373","2,683.3373","2,683.3373",-0.000458987
21-Dec-2017,"2,684.5692",+5.3211,+0.1986%,"2,684.5692","2,684.5692","2,684.5692",0.001984073
20-Dec-2017,"2,679.2481",-2.2255,-0.0830%,"2,679.2481","2,679.2481","2,679.2481",-0.000830299
19-Dec-2017,"2,681.4736",-8.6847,-0.3228%,"2,681.4736","2,681.4736","2,681.4736",-0.003233545
18-Dec-2017,"2,690.1583",+14.3503,+0.5363%,"2,690.1583","2,690.1583","2,690.1583",0.005348649
15-Dec-2017,"2,675.8080",+23.7956,+0.8973%,"2,675.8080","2,675.8080","2,675.8080",0.008932643
14-Dec-2017,"2,652.0124",-10.8328,-0.4068%,"2,652.0124","2,652.0124","2,652.0124",-0.004076427
13-Dec-2017,"2,662.8452",-1.2605,-0.0473%,"2,662.8452","2,662.8452","2,662.8452",-0.000473254
12-Dec-2017,"2,664.1057",+4.1161,+0.1547%,"2,664.1057","2,664.1057","2,664.1057",0.001546216
11-Dec-2017,"2,659.9896",+8.4886,+0.3201%,"2,659.9896","2,659.9896","2,659.9896",0.003196318
08-Dec-2017,"2,651.5010",+14.5245,+0.5508%,"2,651.5010","2,651.5010","2,651.5010",0.005492899
07-Dec-2017,"2,636.9765",+7.7096,+0.2932%,"2,636.9765","2,636.9765","2,636.9765",0.002927934
06-Dec-2017,"2,629.2669",-0.3039,-0.0116%,"2,629.2669","2,629.2669","2,629.2669",-0.000115577
05-Dec-2017,"2,629.5708",-9.8662,-0.3738%,"2,629.5708","2,629.5708","2,629.5708",-0.003744998
04-Dec-2017,"2,639.4370",-2.7788,-0.1052%,"2,639.4370","2,639.4370","2,639.4370",-0.001052246
01-Dec-2017,"2,642.2158",-5.3641,-0.2026%,"2,642.2158","2,642.2158","2,642.2158",-0.002028094
30-Nov-2017,"2,647.5799",+21.5137,+0.8192%,"2,647.5799","2,647.5799","2,647.5799",0.008158992
29-Nov-2017,"2,626.0662",-0.9778,-0.0372%,"2,626.0662","2,626.0662","2,626.0662",-0.000372275
28-Nov-2017,"2,627.0440",+25.6201,+0.9848%,"2,627.0440","2,627.0440","2,627.0440",0.009800311
27-Nov-2017,"2,601.4239",-1.0008,-0.0385%,"2,601.4239","2,601.4239","2,601.4239",-0.000384638
24-Nov-2017,"2,602.4247",+5.3475,+0.2059%,"2,602.4247","2,602.4247","2,602.4247",0.002056929
22-Nov-2017,"2,597.0772",-1.9520,-0.0751%,"2,597.0772","2,597.0772","2,597.0772",-0.000751332
21-Nov-2017,"2,599.0292",+16.8876,+0.6540%,"2,599.0292","2,599.0292","2,599.0292",0.006518859
20-Nov-2017,"2,582.1416",+3.2873,+0.1275%,"2,582.1416","2,582.1416","2,582.1416",0.001273902
17-Nov-2017,"2,578.8543",-6.7889,-0.2626%,"2,578.8543","2,578.8543","2,578.8543",-0.002629067
16-Nov-2017,"2,585.6432",+21.0227,+0.8197%,"2,585.6432","2,585.6432","2,585.6432",0.008163783
15-Nov-2017,"2,564.6205",-14.2513,-0.5526%,"2,564.6205","2,564.6205","2,564.6205",-0.005541502
14-Nov-2017,"2,578.8718",-5.9730,-0.2311%,"2,578.8718","2,578.8718","2,578.8718",-0.002313451
13-Nov-2017,"2,584.8448",+2.5448,+0.0985%,"2,584.8448","2,584.8448","2,584.8448",0.000984993
10-Nov-2017,"2,582.3000",-2.3213,-0.0898%,"2,582.3000","2,582.3000","2,582.3000",-0.000898524
09-Nov-2017,"2,584.6213",-9.7539,-0.3760%,"2,584.6213","2,584.6213","2,584.6213",-0.003766719
08-Nov-2017,"2,594.3752",+3.7334,+0.1441%,"2,594.3752","2,594.3752","2,594.3752",0.001440073
07-Nov-2017,"2,590.6418",-0.4866,-0.0188%,"2,590.6418","2,590.6418","2,590.6418",-0.000187812
06-Nov-2017,"2,591.1284",+3.2923,+0.1272%,"2,591.1284","2,591.1284","2,591.1284",0.001271413
03-Nov-2017,"2,587.8361",+7.9844,+0.3095%,"2,587.8361","2,587.8361","2,587.8361",0.003090127
02-Nov-2017,"2,579.8517",+0.4959,+0.0192%,"2,579.8517","2,579.8517","2,579.8517",0.000192239
01-Nov-2017,"2,579.3558",+4.0920,+0.1589%,"2,579.3558","2,579.3558","2,579.3558",0.001587702
31-Oct-2017,"2,575.2638",+2.4302,+0.0945%,"2,575.2638","2,575.2638","2,575.2638",0.000944116
30-Oct-2017,"2,572.8336",-8.2321,-0.3189%,"2,572.8336","2,572.8336","2,572.8336",-0.003194516
27-Oct-2017,"2,581.0657",+20.6665,+0.8072%,"2,581.0657","2,581.0657","2,581.0657",0.008039192
26-Oct-2017,"2,560.3992",+3.2482,+0.1270%,"2,560.3992","2,560.3992","2,560.3992",0.001269436
25-Oct-2017,"2,557.1510",-11.9833,-0.4664%,"2,557.1510","2,557.1510","2,557.1510",-0.004675246
24-Oct-2017,"2,569.1343",+4.1558,+0.1620%,"2,569.1343","2,569.1343","2,569.1343",0.001618897
23-Oct-2017,"2,564.9785",-10.2274,-0.3971%,"2,564.9785","2,564.9785","2,564.9785",-0.003979396
20-Oct-2017,"2,575.2059",+13.1021,+0.5114%,"2,575.2059","2,575.2059","2,575.2059",0.005100774
19-Oct-2017,"2,562.1038",+0.8393,+0.0328%,"2,562.1038","2,562.1038","2,562.1038",0.000327636
18-Oct-2017,"2,561.2645",+1.9082,+0.0746%,"2,561.2645","2,561.2645","2,561.2645",0.0007453
17-Oct-2017,"2,559.3563",+1.7166,+0.0671%,"2,559.3563","2,559.3563","2,559.3563",0.000670941
16-Oct-2017,"2,557.6397",+4.4703,+0.1751%,"2,557.6397","2,557.6397","2,557.6397",0.001749352
13-Oct-2017,"2,553.1694",+2.2364,+0.0877%,"2,553.1694","2,553.1694","2,553.1694",0.000876315
12-Oct-2017,"2,550.9330",-4.3078,-0.1686%,"2,550.9330","2,550.9330","2,550.9330",-0.001687291
11-Oct-2017,"2,555.2408",+4.5984,+0.1803%,"2,555.2408","2,555.2408","2,555.2408",0.001801217
10-Oct-2017,"2,550.6424",+5.9138,+0.2324%,"2,550.6424","2,550.6424","2,550.6424",0.002321245
09-Oct-2017,"2,544.7286",-4.6029,-0.1806%,"2,544.7286","2,544.7286","2,544.7286",-0.001807164
06-Oct-2017,"2,549.3315",-2.7339,-0.1071%,"2,549.3315","2,549.3315","2,549.3315",-0.001071824
05-Oct-2017,"2,552.0654",+14.3242,+0.5644%,"2,552.0654","2,552.0654","2,552.0654",0.005628598
04-Oct-2017,"2,537.7412",+3.1615,+0.1247%,"2,537.7412","2,537.7412","2,537.7412",0.00124657
03-Oct-2017,"2,534.5797",+5.4644,+0.2161%,"2,534.5797","2,534.5797","2,534.5797",0.002158267
02-Oct-2017,"2,529.1153",+9.7556,+0.3872%,"2,529.1153","2,529.1153","2,529.1153",0.003864776
29-Sep-2017,"2,519.3597",+9.2977,+0.3704%,"2,519.3597","2,519.3597","2,519.3597",0.003697328
28-Sep-2017,"2,510.0620",+3.0187,+0.1204%,"2,510.0620","2,510.0620","2,510.0620",0.001203363
27-Sep-2017,"2,507.0433",+10.2024,+0.4086%,"2,507.0433","2,507.0433","2,507.0433",0.004077798
26-Sep-2017,"2,496.8409",+0.1803,+0.0072%,"2,496.8409","2,496.8409","2,496.8409",7.22139E-05
25-Sep-2017,"2,496.6606",-5.5616,-0.2223%,"2,496.6606","2,496.6606","2,496.6606",-0.002225138
22-Sep-2017,"2,502.2222",+1.6196,+0.0648%,"2,502.2222","2,502.2222","2,502.2222",0.000647474
21-Sep-2017,"2,500.6026",-7.6334,-0.3043%,"2,500.6026","2,500.6026","2,500.6026",-0.003047974
20-Sep-2017,"2,508.2360",+1.5881,+0.0634%,"2,508.2360","2,508.2360","2,508.2360",0.000633355
19-Sep-2017,"2,506.6479",+2.7783,+0.1110%,"2,506.6479","2,506.6479","2,506.6479",0.001108987
18-Sep-2017,"2,503.8696",+3.6437,+0.1457%,"2,503.8696","2,503.8696","2,503.8696",0.001456287
15-Sep-2017,"2,500.2259",+4.6067,+0.1846%,"2,500.2259","2,500.2259","2,500.2259",0.001844213
14-Sep-2017,"2,495.6192",-2.7516,-0.1101%,"2,495.6192","2,495.6192","2,495.6192",-0.001101965
13-Sep-2017,"2,498.3708",+1.8872,+0.0756%,"2,498.3708","2,498.3708","2,498.3708",0.000755658
12-Sep-2017,"2,496.4836",+8.3756,+0.3366%,"2,496.4836","2,496.4836","2,496.4836",0.003360599
11-Sep-2017,"2,488.1080",+26.6744,+1.0837%,"2,488.1080","2,488.1080","2,488.1080",0.010778638
08-Sep-2017,"2,461.4336",-3.6685,-0.1488%,"2,461.4336","2,461.4336","2,461.4336",-0.001489282
07-Sep-2017,"2,465.1021",-0.4415,-0.0179%,"2,465.1021","2,465.1021","2,465.1021",-0.000179084
06-Sep-2017,"2,465.5436",+7.6937,+0.3130%,"2,465.5436","2,465.5436","2,465.5436",0.003125367
05-Sep-2017,"2,457.8499",-18.7025,-0.7552%,"2,457.8499","2,457.8499","2,457.8499",-0.007580488
01-Sep-2017,"2,476.5524",+4.9022,+0.1983%,"2,476.5524","2,476.5524","2,476.5524",0.001981407
31-Aug-2017,"2,471.6502",+14.0644,+0.5723%,"2,471.6502","2,471.6502","2,471.6502",0.005706539
